id,country_code,framework_code,version,control_number,domain,title_en,title_ar,requirement_en,requirement_ar,control_type,maturity_level,priority,is_mandatory,evidence_types,status
221,ARE,UAE-NESA,1.0,3.6,Physical Security,Physical Security - Control 6,Physical Security - ضابط 6,The organization shall implement physical security controls to ensure compliance with National Electronic Security Authority Standards requirements.,يجب على المنظمة تطبيق ضوابط Physical Security لضمان الامتثال لمتطلبات معايير الهيئة الوطنية للأمن الإلكتروني,corrective,1,critical,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
222,ARE,UAE-NESA,1.0,4.6,Operations Security,Operations Security - Control 6,Operations Security - ضابط 6,The organization shall implement operations security controls to ensure compliance with National Electronic Security Authority Standards requirements.,يجب على المنظمة تطبيق ضوابط Operations Security لضمان الامتثال لمتطلبات معايير الهيئة الوطنية للأمن الإلكتروني,preventive,2,high,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
223,ARE,UAE-NESA,1.0,5.6,Access Control,Access Control - Control 6,Access Control - ضابط 6,The organization shall implement access control controls to ensure compliance with National Electronic Security Authority Standards requirements.,يجب على المنظمة تطبيق ضوابط Access Control لضمان الامتثال لمتطلبات معايير الهيئة الوطنية للأمن الإلكتروني,detective,3,medium,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
224,ARE,UAE-NESA,1.0,6.6,Compliance,Compliance - Control 6,Compliance - ضابط 6,The organization shall implement compliance controls to ensure compliance with National Electronic Security Authority Standards requirements.,يجب على المنظمة تطبيق ضوابط Compliance لضمان الامتثال لمتطلبات معايير الهيئة الوطنية للأمن الإلكتروني,corrective,4,low,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
225,ARE,UAE-NESA,1.0,1.7,Governance,Governance - Control 7,Governance - ضابط 7,The organization shall implement governance controls to ensure compliance with National Electronic Security Authority Standards requirements.,يجب على المنظمة تطبيق ضوابط Governance لضمان الامتثال لمتطلبات معايير الهيئة الوطنية للأمن الإلكتروني,preventive,1,critical,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
226,ARE,UAE-NESA,1.0,2.7,Asset Management,Asset Management - Control 7,Asset Management - ضابط 7,The organization shall implement asset management controls to ensure compliance with National Electronic Security Authority Standards requirements.,يجب على المنظمة تطبيق ضوابط Asset Management لضمان الامتثال لمتطلبات معايير الهيئة الوطنية للأمن الإلكتروني,detective,2,high,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
227,ARE,UAE-NESA,1.0,3.7,Physical Security,Physical Security - Control 7,Physical Security - ضابط 7,The organization shall implement physical security controls to ensure compliance with National Electronic Security Authority Standards requirements.,يجب على المنظمة تطبيق ضوابط Physical Security لضمان الامتثال لمتطلبات معايير الهيئة الوطنية للأمن الإلكتروني,corrective,3,medium,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
228,ARE,UAE-NESA,1.0,4.7,Operations Security,Operations Security - Control 7,Operations Security - ضابط 7,The organization shall implement operations security controls to ensure compliance with National Electronic Security Authority Standards requirements.,يجب على المنظمة تطبيق ضوابط Operations Security لضمان الامتثال لمتطلبات معايير الهيئة الوطنية للأمن الإلكتروني,preventive,4,low,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
229,ARE,UAE-NESA,1.0,5.7,Access Control,Access Control - Control 7,Access Control - ضابط 7,The organization shall implement access control controls to ensure compliance with National Electronic Security Authority Standards requirements.,يجب على المنظمة تطبيق ضوابط Access Control لضمان الامتثال لمتطلبات معايير الهيئة الوطنية للأمن الإلكتروني,detective,1,critical,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
230,ARE,UAE-NESA,1.0,6.7,Compliance,Compliance - Control 7,Compliance - ضابط 7,The organization shall implement compliance controls to ensure compliance with National Electronic Security Authority Standards requirements.,يجب على المنظمة تطبيق ضوابط Compliance لضمان الامتثال لمتطلبات معايير الهيئة الوطنية للأمن الإلكتروني,corrective,2,high,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
231,ARE,UAE-NESA,1.0,1.8,Governance,Governance - Control 8,Governance - ضابط 8,The organization shall implement governance controls to ensure compliance with National Electronic Security Authority Standards requirements.,يجب على المنظمة تطبيق ضوابط Governance لضمان الامتثال لمتطلبات معايير الهيئة الوطنية للأمن الإلكتروني,preventive,3,medium,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
232,ARE,UAE-NESA,1.0,2.8,Asset Management,Asset Management - Control 8,Asset Management - ضابط 8,The organization shall implement asset management controls to ensure compliance with National Electronic Security Authority Standards requirements.,يجب على المنظمة تطبيق ضوابط Asset Management لضمان الامتثال لمتطلبات معايير الهيئة الوطنية للأمن الإلكتروني,detective,4,low,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
233,ARE,UAE-NESA,1.0,3.8,Physical Security,Physical Security - Control 8,Physical Security - ضابط 8,The organization shall implement physical security controls to ensure compliance with National Electronic Security Authority Standards requirements.,يجب على المنظمة تطبيق ضوابط Physical Security لضمان الامتثال لمتطلبات معايير الهيئة الوطنية للأمن الإلكتروني,corrective,1,critical,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
234,ARE,UAE-NESA,1.0,4.8,Operations Security,Operations Security - Control 8,Operations Security - ضابط 8,The organization shall implement operations security controls to ensure compliance with National Electronic Security Authority Standards requirements.,يجب على المنظمة تطبيق ضوابط Operations Security لضمان الامتثال لمتطلبات معايير الهيئة الوطنية للأمن الإلكتروني,preventive,2,high,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
235,ARE,UAE-NESA,1.0,5.8,Access Control,Access Control - Control 8,Access Control - ضابط 8,The organization shall implement access control controls to ensure compliance with National Electronic Security Authority Standards requirements.,يجب على المنظمة تطبيق ضوابط Access Control لضمان الامتثال لمتطلبات معايير الهيئة الوطنية للأمن الإلكتروني,detective,3,medium,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
236,ARE,UAE-NESA,1.0,6.8,Compliance,Compliance - Control 8,Compliance - ضابط 8,The organization shall implement compliance controls to ensure compliance with National Electronic Security Authority Standards requirements.,يجب على المنظمة تطبيق ضوابط Compliance لضمان الامتثال لمتطلبات معايير الهيئة الوطنية للأمن الإلكتروني,corrective,4,low,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
237,ARE,UAE-NESA,1.0,1.9,Governance,Governance - Control 9,Governance - ضابط 9,The organization shall implement governance controls to ensure compliance with National Electronic Security Authority Standards requirements.,يجب على المنظمة تطبيق ضوابط Governance لضمان الامتثال لمتطلبات معايير الهيئة الوطنية للأمن الإلكتروني,preventive,1,critical,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
238,ARE,UAE-NESA,1.0,2.9,Asset Management,Asset Management - Control 9,Asset Management - ضابط 9,The organization shall implement asset management controls to ensure compliance with National Electronic Security Authority Standards requirements.,يجب على المنظمة تطبيق ضوابط Asset Management لضمان الامتثال لمتطلبات معايير الهيئة الوطنية للأمن الإلكتروني,detective,2,high,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
239,ARE,UAE-NESA,1.0,3.9,Physical Security,Physical Security - Control 9,Physical Security - ضابط 9,The organization shall implement physical security controls to ensure compliance with National Electronic Security Authority Standards requirements.,يجب على المنظمة تطبيق ضوابط Physical Security لضمان الامتثال لمتطلبات معايير الهيئة الوطنية للأمن الإلكتروني,corrective,3,medium,True,INCIDENT_REPORT|MEETING_MINUTES|ATTESTATION|RISK_ASSESSMENT,active
240,ARE,UAE-NESA,1.0,4.9,Operations Security,Operations Security - Control 9,Operations Security - ضابط 9,The organization shall implement operations security controls to ensure compliance with National Electronic Security Authority Standards requirements.,يجب على المنظمة تطبيق ضوابط Operations Security لضمان الامتثال لمتطلبات معايير الهيئة الوطنية للأمن الإلكتروني,preventive,4,low,True,POLICY|PROCEDURE|STANDARD|CONFIG|TRAINING_RECORD,active
241,ARE,UAE-NESA,1.0,5.9,Access Control,Access Control - Control 9,Access Control - ضابط 9,The organization shall implement access control controls to ensure compliance with National Electronic Security Authority Standards requirements.,يجب على المنظمة تطبيق ضوابط Access Control لضمان الامتثال لمتطلبات معايير الهيئة الوطنية للأمن الإلكتروني,detective,1,critical,True,LOG|REPORT|SCAN_REPORT|AUDIT_REPORT|ACCESS_REVIEW,active
